0,1,2,3,4,5,6,7,8,9,10,11
0,0,1,0,0,1,0,0,0,0,ea, 
0,0,1,0,1,0,0,0,0,0,yv, 
0,1,1,0,0,0,0,0,0,0,sp,a
0,0,1,1,1,1,0,0,1,1, 6,4
1,0,0,1,0,1,1,1,0,0,rc,e
0,0,0,0,1,1,0,0,0,1,s ,","
0,0,0,0,0,0,0,0,0,0,sc, 
0,1,1,1,1,1,1,0,0,0,no,n
1,0,0,1,0,1,1,1,0,0,pb,u
0,1,1,1,1,1,0,1,0,1, n,u
1,0,0,1,0,1,1,1,0,1,h ,e
0,1,1,0,0,0,0,0,0,0,nl,a
1,0,0,1,0,1,1,1,0,1,a ,l
0,1,1,0,0,0,0,0,0,0,ll, 
1,0,0,1,0,1,1,1,0,0,ut,i
0,1,1,0,0,0,0,0,0,0,rn, 
1,0,0,1,0,1,1,1,0,0,eb,m
0,0,1,0,0,1,0,0,0,0,sa, 
0,0,1,0,1,1,1,1,0,0,ly,o
1,0,0,1,0,1,1,1,0,1,a ,l
1,0,0,1,0,1,1,1,0,0,ae,g
0,0,1,0,1,1,1,1,0,0,wm,o
0,0,0,0,0,0,0,0,0,0,oe, 
0,1,1,1,1,1,0,0,0,0,ss,t
0,0,1,0,1,0,0,0,0,1, a,h
1,0,0,1,0,1,1,1,0,0,bu,l
1,0,0,1,0,1,1,1,0,0,-u,L
0,0,1,0,0,0,1,1,0,0,ua,c
0,0,0,0,0,0,0,0,0,0,dH, 
0,0,1,0,0,1,0,0,0,0,aM, 
0,0,1,0,1,0,0,0,0,0,aM, 
0,0,1,0,1,0,0,0,0,0,wo,h
0,0,1,0,1,1,1,1,0,1,t ,o
1,0,0,1,0,1,1,1,0,1, r,O
1,0,0,1,0,1,1,1,0,0,rt,a
1,0,0,1,0,1,1,1,0,1,v ,e
0,0,1,0,0,0,1,1,0,0,ee,c
0,1,1,0,0,0,0,0,0,0,st, 
0,1,1,1,1,1,1,1,0,1,t ,o
0,0,1,0,0,0,1,1,0,0,hs,'
0,1,1,0,0,0,0,0,1,0,s1, 
0,1,1,0,0,0,0,0,1,0,s1, 
1,0,0,1,0,1,1,1,0,0,oc,n
0,1,1,1,1,1,0,1,0,0,Cp,u
0,0,0,1,0,1,0,0,1,1, 6,4
1,0,0,1,0,1,1,1,0,0,ma,e
0,0,1,0,0,1,0,0,0,0,",y", 
0,1,1,1,1,1,0,1,0,0,ud,l
0,1,1,0,0,0,0,0,0,0,ti,h
1,0,0,1,0,1,1,1,0,1,n ,g
0,0,1,0,1,0,0,0,0,0,ea, 
0,1,1,1,1,0,1,1,0,0,ot,s
0,0,1,0,0,1,0,0,0,1,e ,d
0,1,1,0,0,0,0,0,0,0,te,h
0,1,0,1,1,0,1,1,0,1,U ,S
1,0,0,1,0,1,1,1,0,0,hv,a
0,0,1,0,0,1,0,0,0,0,nc, 
1,0,0,1,0,1,1,1,0,1, u,g
0,1,1,1,1,1,0,1,0,0,gi,u
0,0,0,0,0,0,0,0,0,0,es, 
0,0,1,1,1,1,1,0,1,0,42,6
1,0,0,1,0,1,1,1,0,0,cu,o
1,0,0,1,0,1,1,1,0,0,ts, 
1,0,0,1,0,1,1,1,0,0,en,i
0,1,1,0,0,0,0,0,0,0,db, 
1,0,0,1,0,1,1,1,0,0,db, 
0,1,1,1,1,1,1,0,0,0,o.,n
1,0,0,1,0,1,1,1,1,0,64,2
0,0,1,0,1,0,0,0,0,0,st, 
0,1,1,1,1,0,1,1,0,1,l ,y
0,0,1,0,0,1,0,0,0,0,yp, 
0,0,0,0,1,1,1,0,0,1,d ,","
0,0,1,0,1,0,0,0,0,0,da, 
0,0,0,0,0,0,0,0,0,0,dt, 
1,0,0,1,0,1,1,1,0,1,s ,h
0,0,1,0,1,0,0,1,0,0,Lo,i
0,0,1,0,1,1,1,1,0,0,in,o
0,0,0,1,0,0,1,1,0,1, o,S
1,0,0,1,0,1,1,1,0,0,Su,o
1,0,0,1,0,1,1,1,0,0,sy,l
1,0,0,1,0,1,1,1,0,0,ya, 
1,0,0,1,0,1,1,1,0,1, s,a
0,0,1,0,0,1,0,1,0,0,md,e
0,0,1,0,1,0,0,0,0,0,dt, 
1,0,0,1,0,1,1,1,0,1,a ,t
0,0,1,0,0,1,0,1,0,0,tv,e
0,0,1,0,1,0,0,0,0,0,nw, 
1,0,0,1,0,1,1,1,0,0,nw, 
1,0,0,1,0,1,1,1,0,1, i,s
0,0,0,0,0,0,0,0,0,0,nf, 
1,0,0,1,0,1,1,1,0,0,ae,m
1,0,0,1,0,1,1,1,0,1, a,w
1,0,0,1,0,1,1,1,0,0,se, 
0,0,0,0,0,0,0,0,0,0,sh, 
0,0,1,0,0,1,0,0,0,0,so, 
0,0,1,0,1,0,0,0,0,0,so, 
1,0,0,1,0,1,1,1,0,0,te,h
1,0,0,1,0,1,1,1,0,0,hr,e
0,0,0,1,0,0,1,0,1,0,67,2
0,1,1,0,0,0,0,0,0,0,ns, 
0,1,1,1,1,0,1,1,0,0,ne,s
1,0,0,1,0,1,1,1,0,1,c ,e
0,0,1,1,1,1,0,0,1,1, 6,4
0,1,1,0,0,0,0,0,0,1, a,b
0,0,1,0,1,1,1,1,0,0,cn,o
0,0,0,0,0,0,1,0,0,1,e ,""""
1,0,0,1,0,1,1,1,0,0,po,p
1,0,0,1,0,1,1,1,0,0,os,n
0,0,1,0,0,1,0,0,0,0,sa, 
1,0,0,1,0,1,1,1,0,0,in,n
0,1,0,0,0,0,0,0,0,0,"t,",a
1,0,0,1,0,1,1,1,0,0,",I", 
1,0,0,1,0,1,1,1,0,1, t,a
1,0,0,1,0,1,1,1,0,0,"u,",e
1,0,0,1,0,1,1,1,0,0,en,n
1,0,0,1,0,1,1,1,0,0,ho,i
0,0,1,0,0,1,0,0,1,1, 6,4
1,0,0,1,0,1,1,1,0,0,ae,t
0,0,1,0,1,0,0,0,0,0,",s", 
0,1,1,0,0,0,0,0,0,1, r,b
0,1,1,1,1,1,0,0,0,1,s ,t
0,0,1,0,0,0,1,1,1,0,61,3
0,0,0,1,0,0,0,1,1,0,3-,1
1,0,0,1,0,1,1,1,0,1,i ,s
0,0,1,0,0,1,0,0,0,0,tw, 
1,0,0,1,0,1,1,1,0,0,tv,i
0,0,1,0,0,1,0,0,1,0,y2, 
1,0,0,1,0,1,1,1,0,0,y-,.
1,0,0,1,0,1,1,1,0,0,ha,m
0,1,1,0,0,0,0,0,0,0,el,a
1,0,0,1,0,1,1,1,0,1,i ,n
0,1,1,0,0,0,0,0,0,1, y,b
1,0,0,1,0,1,1,1,0,1, h,t
0,0,1,0,1,1,1,1,0,0,rm,o
1,0,0,1,0,1,1,1,1,0,m1, 
0,0,1,0,0,1,0,0,1,0,o1, 
0,0,0,1,0,1,1,1,1,0,1t,7
1,0,0,1,0,1,1,1,0,0,ad,n
0,1,1,1,1,1,1,0,0,0,ao,v
1,0,0,1,0,1,1,1,0,1,c ,h
1,0,0,1,0,1,1,1,0,0,n-,.
1,0,0,1,0,1,1,1,0,0,nw,e
1,0,0,1,0,1,1,1,0,0,ig,n
1,0,0,1,0,1,1,1,0,0,or, 
0,1,1,1,1,1,0,1,0,0,mc,u
0,0,0,0,0,0,0,0,0,0,ha, 
0,0,1,0,1,0,0,0,0,0,sc, 
0,1,1,1,1,1,1,0,0,0,os,n
0,0,1,0,1,0,0,0,0,0,dt, 
1,0,0,1,0,1,1,1,0,1, s,a
0,1,1,0,0,0,0,0,0,0,ln,a
1,0,0,1,0,1,1,1,0,0,dR, 
1,0,0,1,0,1,1,1,0,0,im,l
0,1,1,0,0,0,0,0,0,0,nf, 
1,0,0,1,0,1,1,1,0,0,mn,a
1,0,0,1,0,1,1,1,0,0,ol,o
0,0,0,0,0,0,0,1,0,0,WS,A
0,0,0,1,0,0,1,1,0,0,AH,S
1,0,0,1,0,1,1,1,0,0,IG,N
0,0,1,0,1,0,0,1,0,0,rt, 
0,1,1,1,1,1,0,0,0,1, h,t
0,1,1,1,1,1,0,1,0,1,a ,l
0,0,0,0,1,0,0,1,0,1, r,I
1,0,0,0,0,0,0,0,0,0,di, 
0,0,0,0,1,1,1,0,0,1,S ,.
0,0,1,0,0,1,0,0,0,0,ne,d
0,0,1,0,0,1,0,0,0,0,na, 
0,1,1,0,0,0,0,0,0,0,lw,a
1,0,0,1,0,1,1,1,0,0,eJ, 
1,0,0,1,0,1,1,1,0,0,Dp,e
0,1,1,0,0,0,0,0,0,1,  ,a
1,0,0,1,0,1,1,1,0,0,eF, 
0,0,1,0,0,1,0,0,1,1, 6,4
0,0,0,1,0,0,1,1,1,0,67,3
0,0,1,0,0,1,0,1,0,0,sn,e
0,1,1,1,1,1,1,0,0,1,a ,n
0,1,1,0,0,0,0,0,0,0,oe,d
1,0,0,1,0,1,1,1,0,1,r ,k
0,0,1,0,1,0,0,0,1,0,3-,8
1,0,0,1,0,1,1,1,0,0,ew, 
1,0,0,1,0,1,1,1,0,1,r ,e
1,0,0,1,0,1,1,1,0,1,t ,o
0,0,1,0,1,0,0,0,0,0,od, 
0,0,1,0,1,0,0,0,0,0,gc, 
1,0,0,1,0,1,1,1,0,1, e,p
0,0,1,1,1,1,1,0,1,0,43,6
0,1,1,1,1,0,1,1,0,1,d ,s
0,0,1,1,1,1,0,0,0,1,m ,","
0,0,1,0,1,1,1,1,0,0,-n,k
0,1,1,0,0,0,0,0,0,0,ss, 
0,0,1,0,1,0,0,1,0,0,tn,i
1,0,0,1,0,1,1,1,0,1, i,w
0,1,1,1,1,1,1,0,0,0,e.,n
0,0,1,0,1,1,1,1,0,0,n-,.
0,0,1,0,1,0,0,0,0,0,ek, 
1,0,0,1,0,1,1,1,0,1, i,k
0,0,1,1,1,1,0,1,0,0,ew,-
1,0,0,1,0,1,1,1,0,1, o,t
0,1,1,0,0,0,0,0,0,0,gm,a
0,0,1,0,0,1,0,0,0,0,ef, 
0,0,1,0,1,0,0,0,0,0,te,h
1,0,0,1,0,1,1,1,0,0,pn,e
1,0,0,1,0,1,1,1,0,0,ga, 
0,1,1,1,1,1,1,1,0,1, h,w
0,1,1,0,0,0,0,0,0,0,tl, 
0,0,1,0,1,0,0,0,0,0,aw, 
0,0,0,0,1,1,1,0,0,0,d-,.
0,0,0,1,0,0,1,1,1,0,4-,3
1,0,0,1,0,1,1,1,0,1, o,N
1,0,0,1,0,1,1,1,0,1, o,w
0,1,1,1,1,1,1,1,0,0,wr,o
0,0,1,0,1,0,0,0,0,0,si, 
0,0,0,0,1,0,0,0,0,1, a,H
1,0,0,1,0,1,1,1,0,0,Hy,a
1,0,0,1,0,1,1,1,0,0,"r,",e
1,0,0,1,0,1,1,1,0,1,t ,s
1,0,0,1,0,1,1,1,0,1,t ,s
1,0,0,1,0,1,1,1,0,0,vg,e
0,1,1,0,0,0,0,0,0,0,al,b
0,0,1,0,1,0,0,1,0,0,mg,i
0,0,0,0,0,0,0,0,0,0,th, 
0,0,1,0,0,1,0,1,0,0,nt,'
1,0,0,1,0,1,1,1,0,1, a,G
0,1,1,1,1,1,0,0,0,1,i ,l
1,0,0,1,0,1,1,1,0,0,rn,a
1,0,0,1,0,1,1,1,0,0,"n,",k
0,0,1,0,1,0,1,0,0,0,RD,.
0,0,1,0,1,1,1,1,0,0,"D,",.
1,0,0,1,0,1,1,1,0,0,P.,h
1,0,0,1,0,1,1,1,0,1,  ,a
1,0,0,1,0,1,1,1,0,0,ap, 
0,0,1,0,1,1,1,1,0,0,sr,o
1,0,0,1,0,1,1,1,0,0,ii,t
0,1,1,1,1,1,1,1,0,0,in,o
1,0,0,1,0,1,1,1,0,0,ri,s
1,0,0,1,0,1,1,1,0,1, o,L
1,0,0,1,0,1,1,1,0,1,n ,g
0,0,1,0,0,0,1,1,0,0,ah,c
0,1,1,0,0,0,0,0,0,1,n ,d
0,0,1,1,1,1,1,0,0,0,"c""",.
0,0,1,0,0,1,0,0,1,1, 6,4
1,0,0,1,0,1,1,1,1,0,44,6
1,0,0,1,0,1,1,1,0,0,nt,o
0,1,1,1,1,1,0,0,0,1,o ,t
0,0,1,0,0,1,0,0,0,0,i.,d
1,0,0,1,0,1,1,1,0,0,yh, 
1,0,0,1,0,1,1,1,0,0,hm,o
0,0,1,0,0,0,1,1,0,1, a,c
1,0,0,1,0,1,1,1,0,0,ot, 
0,1,0,0,0,0,0,0,0,1, s,A
1,0,0,1,0,1,1,1,0,0,so,s
0,0,0,0,0,0,0,0,0,0,dP, 
0,0,1,0,1,0,0,0,0,0,sB, 
0,0,1,0,0,1,0,0,0,0,da, 
1,0,0,1,0,1,1,1,0,1,h ,e
0,1,1,1,1,0,1,1,0,1,e ,s
0,0,0,0,0,0,0,0,0,0,nh, 
1,0,0,1,0,1,1,1,0,0,rd,e
0,0,1,0,1,1,1,1,0,1,t ,o
0,0,1,0,1,0,0,0,0,0,en, 
0,0,0,1,0,1,0,0,1,0,69,4
0,0,0,0,0,0,0,0,0,0,sr, 
1,0,0,1,0,1,1,1,0,1, e,w
1,0,0,1,0,1,1,1,0,1,n ,d
0,1,1,0,0,0,0,0,0,1, r,d
1,0,0,1,0,1,1,1,0,1,l ,e
0,0,0,0,0,0,0,1,0,1, n,a
1,0,0,1,0,1,1,1,0,0,cm,h
1,0,0,1,0,1,1,1,0,0,fr,o
1,0,0,1,0,1,1,1,0,0,ar,r
0,0,1,0,0,1,0,0,0,0,",U", 
0,1,0,1,1,1,1,0,0,1, e,N
1,0,0,1,0,1,1,1,0,0,pa,e
0,0,1,0,1,0,0,0,0,0,",W", 
1,0,0,1,0,1,1,1,0,0,te,h
0,0,0,0,0,0,0,0,0,0,tr, 
0,0,1,0,0,1,0,1,0,1,h ,e
1,0,0,1,0,1,1,1,0,0,bu,o
1,0,0,1,0,1,1,1,0,1, e,f
0,1,1,1,1,0,1,1,0,0,yt,s
0,0,1,0,1,0,0,0,0,0,dt, 
0,0,1,0,0,1,0,0,0,0,dt, 
0,1,1,1,1,0,1,1,0,1,a ,s
0,0,0,0,0,0,0,0,0,0,gf, 
0,1,1,1,1,1,0,0,0,1, h,t
1,0,0,1,0,1,1,1,0,0,ee,l
0,0,1,0,0,0,1,1,0,0,it,c
0,1,1,1,1,1,0,0,0,1,c ,t
1,0,0,1,0,1,1,1,0,1,r ,e
0,0,1,0,0,1,1,0,0,0,at,f
0,0,1,0,0,1,0,0,1,0,e2, 
1,0,0,1,0,1,1,1,1,0,e2, 
0,0,1,0,0,0,1,1,0,1, e,c
1,0,0,1,0,1,1,1,0,0,fr,o
0,0,1,0,0,1,0,1,0,1,h ,e
1,0,0,1,0,1,1,1,1,0,5-,2
0,0,1,0,0,1,0,0,0,0,sm, 
0,1,1,0,0,0,0,0,0,0,si, 
0,1,1,0,0,0,0,0,0,0,tw, 
0,0,0,0,0,0,0,0,0,0,ya, 
0,1,1,0,0,0,0,0,0,0,dp, 
1,0,0,1,0,1,1,1,0,0,pe,l
0,0,1,0,1,0,0,0,0,0,ge,h
0,1,1,1,1,1,1,1,0,1, n,o
1,0,0,1,0,1,1,1,0,1,k ,s
0,1,1,1,1,1,0,1,0,1, s,u
0,0,1,0,0,1,0,0,0,1,e ,l
0,1,1,1,1,1,1,0,0,0,ac,n
0,1,1,1,1,1,0,1,0,1,m ,y
0,0,1,0,0,1,0,1,1,0,64,5
1,0,0,1,0,1,1,1,0,0,nt, 
0,0,0,1,0,1,0,0,1,1, 6,4
0,0,0,1,0,1,0,0,1,1, 6,4
0,0,0,1,0,1,1,0,1,0,45,6
0,0,1,0,0,1,0,1,1,0,5-,5
0,1,1,0,0,0,0,0,0,0,ne,d
1,0,0,1,0,1,1,1,0,0,dr,e
0,1,1,1,1,1,1,0,0,1,o ,n
0,1,1,0,0,0,0,0,0,0,dt, 
0,0,1,0,0,1,0,0,0,0,go, 
0,0,1,0,1,0,0,1,0,0,fn, 
1,0,0,1,0,1,1,1,0,1,t ,y
0,1,1,1,1,1,1,1,0,0,pr,o
1,0,0,1,0,1,1,1,0,0,kr,e
1,0,0,1,0,1,1,1,0,0,be,l
0,1,1,1,1,1,0,0,0,0,pe,l
0,1,1,1,1,0,1,1,0,0,oe,y
0,1,1,0,0,0,0,0,0,0,da, 
1,0,0,1,0,1,1,1,0,0,ar,i
0,0,1,0,0,1,0,0,0,0,ei, 
0,1,1,1,1,1,1,1,0,0,pr,o
0,0,1,0,0,1,0,0,0,0,og, 
1,0,0,1,0,1,1,1,0,1,r ,i
1,0,0,1,0,1,1,1,0,0,as,l
0,0,1,0,1,0,0,0,0,0,ta,h
1,0,0,1,0,1,1,1,0,1,i ,s
1,0,0,1,0,1,1,1,0,0,ag, 
1,0,0,1,0,1,1,1,0,0,ne,m
0,0,0,0,0,0,0,0,0,0,lb, 
0,0,1,0,1,0,0,0,0,0,ta, 
0,1,1,1,1,0,1,1,0,1,b ,y
1,0,0,1,0,1,1,1,0,1,t ,y
0,0,1,0,1,0,0,0,0,0,sl, 
0,1,1,1,1,1,1,1,0,0,tr,o
0,0,0,1,1,0,0,1,1,1, 2,9
0,1,1,0,0,0,0,0,0,1,l ,d
1,0,0,1,0,1,1,1,0,0,hd,e
1,0,0,1,0,1,1,1,0,1,d ,e
1,0,0,1,0,1,1,1,1,0,6-,0
1,0,0,1,0,1,1,1,0,0,ie,t
0,0,1,0,0,1,0,1,0,0,ha,e
0,0,1,0,0,1,0,0,0,1,d ,","
0,1,1,0,0,0,0,0,0,0,",f", 
1,0,0,1,0,1,1,1,0,1, b,A
1,0,0,1,0,1,1,1,0,1, a,w
1,0,0,1,0,1,1,1,0,1, n,I
1,0,0,1,0,1,1,1,0,0,en,r
0,1,1,0,0,0,0,0,0,0,nt,a
0,1,1,1,1,1,0,1,0,1,o ,m
0,0,1,0,1,0,0,0,0,1, o,h
0,1,1,1,1,0,1,1,0,1,d ,s
1,0,0,1,0,1,1,1,0,0,nE, 
0,0,1,0,0,1,0,0,0,0,tS, 
0,0,1,0,0,1,0,0,0,0,dl,d
1,0,0,1,0,1,1,1,0,0,fC, 
0,1,1,1,1,1,1,1,0,0,pl,o
0,1,1,0,0,0,0,0,0,0,ly,a
0,1,1,1,1,1,0,1,0,0,ot,u
1,0,0,1,0,1,1,1,0,0,ls,a
0,1,1,0,0,0,0,0,0,0,yh, 
0,0,0,1,0,1,0,0,1,1,2 ,4
0,0,1,0,0,1,0,1,0,0,en,e
0,1,1,1,1,1,0,0,0,1, h,t
0,1,1,1,1,1,0,0,0,0,nh,t
0,0,1,1,1,1,1,0,0,0,s-,.
0,1,1,0,0,0,0,0,0,0,dJ, 
0,0,1,0,0,1,0,1,0,0,ns,e
0,0,1,0,0,1,0,1,0,0,cs,e
1,0,0,1,0,1,1,1,0,0,rt,s
0,0,1,0,1,0,0,1,0,0,tg,-
0,0,0,0,1,1,1,0,0,0,t-,.
1,0,0,1,0,1,1,1,1,0,46,6
1,0,0,1,0,1,1,1,0,1,e ,s
1,0,0,1,0,1,1,1,0,0,it,n
0,0,1,0,0,1,0,0,0,0,oa, 
1,0,0,1,0,1,1,1,0,0,to, 
0,0,1,0,1,0,0,0,0,0,ft, 
1,0,0,1,0,1,1,1,0,1,n ,y
0,1,1,0,0,0,0,0,0,1, l,a
0,0,1,0,0,0,1,1,0,1, r,a
1,0,0,1,0,1,1,1,0,0,Fi,r
1,0,0,1,0,1,1,1,0,0,iw, 
0,1,1,1,1,1,0,0,0,0,ih,t
0,0,0,0,1,1,1,0,0,0,e-,.
1,0,0,1,0,1,1,1,0,0,Ta,h
0,0,1,0,0,1,0,0,0,0,tg, 
0,1,1,1,1,0,1,1,0,0,ay,k
0,1,1,1,1,0,1,1,0,0,ae,k
0,0,1,0,1,0,1,1,0,0,ae,k
1,0,0,1,0,1,1,1,0,0,ii,t
1,0,0,1,0,1,1,1,0,0,lm, 
0,1,1,0,0,0,0,0,0,0,il,a
0,1,1,1,1,1,1,0,0,0,ig,n
1,0,0,1,0,1,1,1,0,0,ne,v
0,0,1,0,1,0,0,1,0,0,el,i
1,0,0,1,0,1,1,1,0,0,fe,f
1,0,0,1,0,1,1,1,0,0,oh,r
1,0,0,1,0,1,1,1,0,0,et,e
1,0,0,1,0,1,1,1,0,0,ru,o
0,1,1,1,1,1,0,1,0,0,me,m
0,0,0,1,0,1,0,0,1,1, 6,4
1,0,0,1,0,1,1,1,0,0,pr,o
0,1,1,1,1,1,1,0,0,0,at,n
0,0,1,0,1,1,1,1,0,0,rd,o
0,1,0,1,1,1,0,1,0,1, i,M
0,1,1,0,0,0,0,0,0,0,sl, 
0,0,1,0,1,1,1,1,0,0,w-,o
0,0,1,0,1,0,0,1,0,0,os,-
0,1,1,1,1,0,1,1,0,0,-t,s
0,0,1,0,0,0,1,1,0,1, u,c
1,0,0,1,0,1,1,1,0,1, h,t
1,0,0,1,0,1,1,1,0,0,ht,a
1,0,0,1,0,1,1,1,0,0,hv,a
0,1,1,1,1,1,0,0,0,1, a,t
0,0,1,0,0,1,0,1,0,0,re,e
0,0,1,0,1,0,0,0,0,1,c ,h
0,1,1,0,0,0,0,0,0,0,ly,a
1,0,0,1,0,1,1,1,0,0,ly,a
0,0,0,0,0,0,0,0,0,0,",w", 
0,0,1,0,1,0,0,0,0,0,eh, 
0,1,1,1,1,1,1,0,0,0,ae,v
0,1,1,0,0,0,0,0,0,0,tf, 
1,0,0,1,0,1,1,1,0,0,d-,.
0,0,0,1,0,1,0,0,1,1, 6,4
1,0,0,1,0,1,1,1,1,0,7-,6
1,0,0,1,0,1,1,1,0,0,ea, 
0,0,0,1,0,0,0,0,0,0,ec, 
0,0,1,0,0,1,0,0,0,0,nb, 
0,0,1,0,0,1,0,1,0,1,b ,e
1,0,0,1,0,1,1,1,0,0,ef, 
1,0,0,1,0,1,1,1,0,1, c,s
0,1,1,0,0,0,0,0,0,0,"""E", 
0,1,1,1,1,1,1,1,0,0,rd,o
1,0,0,1,0,1,1,1,0,0,si,a
0,0,0,0,0,0,0,0,0,0,ew, 
0,0,1,0,0,1,0,0,0,0,sa, 
0,0,0,0,0,0,0,0,0,0,ar, 
0,1,1,0,0,0,0,0,0,0,ho, 
0,1,1,1,1,1,1,0,0,0,et,n
1,0,0,1,0,1,1,1,0,0,rm, 
1,0,0,1,0,1,1,1,0,0,te,h
1,0,0,1,0,1,1,1,0,1,t ,o
0,1,1,1,1,1,1,1,0,0,Hw,o
1,0,0,1,0,1,1,1,0,1,h ,e
0,1,1,0,0,0,0,0,0,0,en, 
1,0,0,1,0,1,1,1,0,0,us,r
0,0,1,1,1,1,1,0,0,0,d-,.
0,0,1,0,0,1,1,0,0,1, r,f
0,0,0,1,1,0,0,0,0,1,  ,8
1,0,0,1,0,1,1,1,1,1, 6,1
0,0,1,0,0,1,0,0,0,0,na, 
0,1,1,0,0,0,0,0,0,1,  ,a
1,0,0,1,0,1,1,1,0,0,se,h
0,1,1,0,0,0,0,0,0,0,oh, 
1,0,0,1,0,1,1,1,0,0,g.,h
0,0,1,0,1,0,0,0,0,0,sw, 
1,0,0,1,0,1,1,1,0,0,"s,",e
0,0,1,0,1,0,0,0,0,1,e ,","
0,1,1,0,0,0,0,0,0,0,et, 
0,0,0,0,0,0,0,0,0,0,eh, 
1,0,0,1,0,1,1,1,0,0,ge,h
1,0,0,1,0,1,1,1,0,1, h,t
1,0,0,1,0,1,1,1,0,0,rb, 
1,0,0,1,0,1,1,1,0,0,bo,o
1,0,0,1,0,1,1,1,0,0,mn,o
1,0,0,1,0,1,1,1,0,0,te,h
0,0,1,0,1,0,0,0,0,0,em, 
1,0,0,1,0,1,1,1,0,0,ge,n
0,0,1,0,1,0,0,0,0,0,os, 
0,1,1,0,0,0,0,0,0,0,te,h
0,0,1,0,0,1,0,0,0,1,s ,","
0,0,1,0,1,0,0,0,0,0,",t", 
1,0,0,1,0,1,1,1,0,0,ss, 
0,0,1,0,1,1,1,1,0,0,Yu,o
0,1,1,1,1,0,1,1,0,1,a ,s
0,0,1,0,0,1,0,0,0,1, u,d
0,0,1,0,1,1,1,1,0,1,t ,o
0,0,1,0,1,0,0,1,0,0,nt,i
0,1,1,1,1,1,1,0,0,0,ig,n
1,0,0,1,0,1,1,1,0,0,lF, 
0,0,1,0,1,0,0,0,0,0,lF, 
1,0,0,1,0,1,1,1,0,0,ka,h
1,0,0,1,0,1,1,1,0,1,l ,y
0,1,1,0,0,0,0,0,0,0,gn, 
1,0,0,1,0,1,1,1,0,1,x ,t
1,0,0,1,0,1,1,1,0,0,ec,n
0,1,1,1,1,1,0,0,0,1,l ,l
0,0,1,0,0,1,0,1,0,0,la,e
1,0,0,1,0,1,1,1,0,0,da, 
1,0,0,1,0,1,1,1,0,1, e,d
0,0,1,0,0,1,0,0,0,0,nw, 
0,1,1,1,1,1,0,1,0,0,om,m
0,1,1,0,0,0,0,0,0,0,",s", 
1,0,0,1,0,1,1,1,0,0,ut,s
0,1,1,0,0,0,0,0,0,0,mo, 
0,0,1,1,1,1,0,0,0,0,"g""",","
0,1,1,0,0,0,0,0,1,0,d2, 
0,1,1,0,0,0,0,0,0,0,nl,a
0,0,1,0,0,1,0,0,0,1,n ,d
0,1,1,1,1,0,1,1,0,1,l ,y
0,0,1,0,0,1,0,0,0,0,rh, 
0,0,0,0,0,0,0,0,0,0,dc, 
1,0,0,1,0,1,1,1,0,0,te,h
1,0,0,1,0,1,1,1,0,0,sv,e
0,0,1,0,1,0,0,0,0,1, i,h
0,1,1,1,1,1,1,0,0,0,e.,r
1,0,0,1,0,1,1,1,0,1, f,o
0,0,1,0,0,1,0,0,0,0,ya, 
1,0,0,1,0,1,1,1,0,1, h,t
0,0,1,0,0,1,0,1,0,0,mr,e
0,1,1,1,1,1,1,0,0,0,ig,n
0,0,1,0,1,0,0,0,0,0,da, 
1,0,0,1,0,1,1,1,0,0,an, 
0,1,1,0,0,0,0,0,0,1,e ,d
0,0,1,0,0,1,1,0,0,0,af,f
0,1,1,1,1,1,1,0,0,1, e,n
1,0,0,1,0,1,1,1,0,0,ce,h
1,0,0,1,0,1,1,1,0,0,es,r
0,0,0,0,0,0,0,0,0,0,sa, 
0,1,1,0,0,0,0,0,0,0,gc, 
0,0,1,0,0,1,0,0,0,0,",W", 
0,0,1,0,0,1,0,1,0,0,cp,e
0,1,1,0,0,0,0,0,0,0,sf, 
0,0,1,0,0,1,0,1,0,0,Nw,e
1,0,0,1,0,1,1,1,0,0,er,r
0,0,1,0,0,1,0,0,0,0,er, 
0,0,1,0,1,0,0,0,0,0,eb, 
0,1,1,0,0,0,0,0,0,0,rc, 
0,1,1,0,0,0,0,0,0,0,sa, 
1,0,0,1,0,1,1,1,1,0,-9,5
0,0,1,1,1,0,1,1,1,1,5 ,9
0,1,1,0,0,0,0,0,1,0,9a, 
0,0,1,0,0,1,0,1,0,0,Fn,e
0,1,1,0,0,0,0,0,0,0,di, 
0,1,1,1,1,1,1,1,0,0,Tw,o
1,0,0,1,0,1,1,1,0,0,sA, 
1,0,0,1,0,1,1,1,0,0,nv,a
1,0,0,1,0,1,1,1,0,0,it,a
1,0,0,1,0,1,1,1,0,0,to,i
0,1,1,0,0,0,0,0,0,1, i,d
0,0,1,0,1,0,0,0,0,0,te,h
0,1,1,1,1,0,1,1,0,0,rt,s
1,0,0,1,0,1,1,1,0,1,y ,","
0,1,1,0,0,0,0,0,0,1,n ,d
0,0,1,0,0,1,0,0,0,0,dt, 
0,1,1,1,1,1,0,0,0,1,a ,t
0,0,0,0,0,0,0,0,0,0,eh, 
1,0,0,1,0,1,1,1,0,0,te,h
0,1,1,1,1,1,1,0,0,1, i,v
0,1,1,1,1,1,1,0,0,0,ac,n
0,1,1,0,0,0,0,0,0,0,rd, 
1,0,0,1,0,1,1,1,0,0,ue,m
1,0,0,1,0,1,1,1,1,0,9-,3
1,0,0,1,0,1,1,1,0,0,Te,h
